track_name,artist,album,release_date,popularity,spotify_url,id,duration_min
Boyfriend,Justin Bieber,Believe,2012-01-01,77,https://open.spotify.com/track/3UGIZ8qcrMTwzLbx6Kttqt,3UGIZ8qcrMTwzLbx6Kttqt,2.85555
Love Me,Justin Bieber,My World,2009-01-01,71,https://open.spotify.com/track/0yIywEquxORnu1dR0WYsdN,0yIywEquxORnu1dR0WYsdN,3.1928833333333335
What Do You Mean?,Justin Bieber,Purpose (Deluxe),2015-11-13,84,https://open.spotify.com/track/4B0JvthVoAAuygILe3n4Bs,4B0JvthVoAAuygILe3n4Bs,3.428
Please Please Please,Sabrina Carpenter,Please Please Please,2024-06-06,86,https://open.spotify.com/track/5N3hjp1WNayUPZrA8kJmJP,5N3hjp1WNayUPZrA8kJmJP,3.1060833333333333
Espresso,Sabrina Carpenter,Espresso,2024-04-12,90,https://open.spotify.com/track/2qSkIjg1o9h3YT9RAgYN75,2qSkIjg1o9h3YT9RAgYN75,2.9243166666666665
Talk,Retronaut,Talk,2017-03-24,62,https://open.spotify.com/track/3zOgfB6xNtU0vaV38kthWk,3zOgfB6xNtU0vaV38kthWk,2.7466666666666666
You Belong With Me,Taylor Swift,Fearless (Big Machine Radio Release Special),2008-11-11,73,https://open.spotify.com/track/1GEBsLDvJGw7kviySRI6GX,1GEBsLDvJGw7kviySRI6GX,3.8686666666666665
I Want It That Way,Into The Nightcore,"Into The Nightcore, Vol. 3",2019-10-22,32,https://open.spotify.com/track/0L3tIZc3wkyvO6PRhuLxJ1,0L3tIZc3wkyvO6PRhuLxJ1,2.6942333333333335
Genie In a Bottle,Christina Aguilera,Christina Aguilera (Expanded Edition),1999,81,https://open.spotify.com/track/11mwFrKvLXCbcVGNxffGyP,11mwFrKvLXCbcVGNxffGyP,3.6262166666666666
Rude,MAGIC!,Don't Kill the Magic,2014-06-25,85,https://open.spotify.com/track/6RtPijgfPKROxEzTHNRiDp,6RtPijgfPKROxEzTHNRiDp,3.747333333333333
Call Me Maybe,Carly Rae Jepsen,Kiss,2012-01-01,83,https://open.spotify.com/track/20I6sIOMTCkB6w7ryavxtO,20I6sIOMTCkB6w7ryavxtO,3.223333333333333
Somebody That I Used To Know,Gotye,Making Mirrors,2011-01-01,83,https://open.spotify.com/track/1qDrWA6lyx8cLECdZE7TV7,1qDrWA6lyx8cLECdZE7TV7,4.0814
Born This Way,Lady Gaga,Born This Way (International Special Edition Version),2011-05-23,76,https://open.spotify.com/track/30XU4suKzCeoCK9YFzdufg,30XU4suKzCeoCK9YFzdufg,4.337533333333333
Apologize,Timbaland,Shock Value,2007-04-02,77,https://open.spotify.com/track/6ucR4KfvsBFWCMVFDvyKKl,6ucR4KfvsBFWCMVFDvyKKl,3.0733333333333333
Irreplaceable,Beyoncé,B'Day Deluxe Edition,2007-05-29,74,https://open.spotify.com/track/6RX5iL93VZ5fKmyvNXvF1r,6RX5iL93VZ5fKmyvNXvF1r,3.79755
So Sick,Ne-Yo,In My Own Words,2006-01-01,81,https://open.spotify.com/track/6brl7bwOHmGFkNw3MBqssT,6brl7bwOHmGFkNw3MBqssT,3.4531
Crazy In Love - Remix,Beyoncé,Crazy In Love (Remix),2015-09-04,69,https://open.spotify.com/track/2f4IuijXLxYOeBncS60GUD,2f4IuijXLxYOeBncS60GUD,3.7733333333333334
Boulevard of Broken Dreams,Green Day,Greatest Hits: God's Favorite Band,2017-11-17,74,https://open.spotify.com/track/5GorCbAP4aL0EJ16frG2hd,5GorCbAP4aL0EJ16frG2hd,4.372216666666667
Belong Together,Mark Ambor,Belong Together,2024-02-16,81,https://open.spotify.com/track/5uQ7de4EWjb3rkcFxyEOpu,5uQ7de4EWjb3rkcFxyEOpu,2.47195
Let Me Love You,Mario,Turning Point,2004-03-15,77,https://open.spotify.com/track/7GaFYUqP2WdR4KTPk7cXoP,7GaFYUqP2WdR4KTPk7cXoP,4.152
Grenade,Bruno Mars,Doo-Wops & Hooligans,2010-05-11,83,https://open.spotify.com/track/4lLtanYk6tkMvooU0tWzG8,4lLtanYk6tkMvooU0tWzG8,3.7015166666666666
It's My Life,Bon Jovi,Crush,2000-01-01,82,https://open.spotify.com/track/0v1XpBHnsbkCn7iJ9Ucr1l,0v1XpBHnsbkCn7iJ9Ucr1l,3.74155
7 Years,Lukas Graham,Lukas Graham,2016-04-01,84,https://open.spotify.com/track/5kqIPrATaCc2LqxVWzQGbk,5kqIPrATaCc2LqxVWzQGbk,3.955
One-Sided,Saige,One-Sided,2022-11-02,30,https://open.spotify.com/track/4TCOuCpqayZQTeBbVbJag3,4TCOuCpqayZQTeBbVbJag3,3.6408
Mr. Saxobeat,Alexandra Stan,Dance Mania 2011,2019-02-26,51,https://open.spotify.com/track/7qzgHrqG8FgzgPIfBE23Bw,7qzgHrqG8FgzgPIfBE23Bw,3.2191
Nonsense,Sabrina Carpenter,emails i can't send,2022-07-15,87,https://open.spotify.com/track/6dgUya35uo964z7GZXM07g,6dgUya35uo964z7GZXM07g,2.7274666666666665
Ur So F**kInG cOoL,Tones And I,Ur So F**kInG cOoL,2020-05-29,57,https://open.spotify.com/track/6KiEsqGg0HBOSMflVH7Onx,6KiEsqGg0HBOSMflVH7Onx,2.8791
TiK ToK,Kesha,Animal (Expanded Edition),2010-01-01,86,https://open.spotify.com/track/0HPD5WQqrq7wPWR7P7Dw1i,0HPD5WQqrq7wPWR7P7Dw1i,3.3282166666666666
The King's Affirmation,Iniko,The King's Affirmation,2022-04-29,64,https://open.spotify.com/track/4RLHj4aXHBZIWPBsXqEGgO,4RLHj4aXHBZIWPBsXqEGgO,2.6557333333333335
Sing For The Moment,Eminem,The Eminem Show,2002-05-26,78,https://open.spotify.com/track/3CpoeW0cZSDzIRv5z34F87,3CpoeW0cZSDzIRv5z34F87,5.6591
Black Magic Woman,Santana,Ultimate Santana,2007-09-25,62,https://open.spotify.com/track/4nmne9J3YCEdhvjTzwiAgu,4nmne9J3YCEdhvjTzwiAgu,3.2644333333333333
Gorgeous,Taylor Swift,reputation,2017-11-10,76,https://open.spotify.com/track/1ZY1PqizIl78geGM4xWlEA,1ZY1PqizIl78geGM4xWlEA,3.494666666666667
Break Free,Ariana Grande,My Everything (Deluxe),2014-08-22,81,https://open.spotify.com/track/12KUFSHFgT0XCoiSlvdQi4,12KUFSHFgT0XCoiSlvdQi4,3.5806666666666667
Just My Type,The Vamps,Night & Day (Day Edition),2018-07-13,61,https://open.spotify.com/track/29VLdEqFvd0l4JFscCnrp7,29VLdEqFvd0l4JFscCnrp7,3.522666666666667
Never Forget You,Zara Larsson,So Good,2017-03-17,73,https://open.spotify.com/track/6hmhG1b4LEyNuashVvuIAo,6hmhG1b4LEyNuashVvuIAo,3.5571166666666665
Remember When,Alan Jackson,Greatest Hits Volume II,2003-10-09,55,https://open.spotify.com/track/46wsj9yMktwifcIhXhqj1b,46wsj9yMktwifcIhXhqj1b,4.51
Teardrops on My Guitar - Pop Version,Taylor Swift,Taylor Swift (Deluxe Edition),2006-10-24,55,https://open.spotify.com/track/1hxLyjC9D9Jpw6EAPKqWv4,1hxLyjC9D9Jpw6EAPKqWv4,2.9844333333333335
Step On Up,Ariana Grande,Dangerous Woman,2016-05-20,61,https://open.spotify.com/track/3K1y89UHuAEZbpiSPbtAae,3K1y89UHuAEZbpiSPbtAae,3.0142166666666665
Angels Like You,Miley Cyrus,Plastic Hearts,2020-11-27,82,https://open.spotify.com/track/1daDRI9ahBonbWD8YcxOIB,1daDRI9ahBonbWD8YcxOIB,3.2742166666666668
Goo Goo Muck,The Cramps,Psychedelic Jungle,1981-01-01,67,https://open.spotify.com/track/3EEd6ldsPat620GVYMEhOP,3EEd6ldsPat620GVYMEhOP,3.100633333333333
Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,Late Night Feelings,2019-06-21,80,https://open.spotify.com/track/02dRkCEc8Q5ch4TTcnLxOn,02dRkCEc8Q5ch4TTcnLxOn,3.618316666666667
Hymn for the Weekend,Coldplay,A Head Full of Dreams,2015-12-04,86,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy,3RiPr603aXAoi4GHyXx0uy,4.304433333333333
We Can't Stop,Miley Cyrus,Bangerz (Deluxe Version),2013-10-04,82,https://open.spotify.com/track/2y4lAQpi5VTNLu2ldeTdUH,2y4lAQpi5VTNLu2ldeTdUH,3.854
APT.,ROSÉ,APT.,2024-10-18,96,https://open.spotify.com/track/5vNRhkKd0yEAg8suGBpjeY,5vNRhkKd0yEAg8suGBpjeY,2.83195
Knees,Bebe Rexha,Expectations,2018-06-22,61,https://open.spotify.com/track/7IOxauZfx5l18mYfX0GZm6,7IOxauZfx5l18mYfX0GZm6,3.443
Into You,Ariana Grande,Dangerous Woman,2016-04-01,83,https://open.spotify.com/track/76FZM38RC8XaAjJ77CVTNe,76FZM38RC8XaAjJ77CVTNe,4.074216666666667
Rolex,Ayo & Teo,Rolex,2017-03-15,70,https://open.spotify.com/track/0pSBuHjILhNEo55xK1zrRt,0pSBuHjILhNEo55xK1zrRt,3.9764333333333335
I'm Getting Ready,Tasha Cobbs Leonard,Heart. Passion. Pursuit.,2017-08-25,57,https://open.spotify.com/track/5RjS5iW0FWn1U4ZaWjhLlP,5RjS5iW0FWn1U4ZaWjhLlP,8.436666666666667
That’s So True,Gracie Abrams,The Secret of Us (Deluxe),2024-10-18,97,https://open.spotify.com/track/7ne4VBA60CxGM75vw0EYad,7ne4VBA60CxGM75vw0EYad,2.7716666666666665
Me and the Devil,Soap&Skin,Sugarbread,2013-03-11,82,https://open.spotify.com/track/0wrWxW18WK2MkrfDpRHkyh,0wrWxW18WK2MkrfDpRHkyh,3.0833333333333335
Maniac,Conan Gray,Kid Krow,2020-03-20,77,https://open.spotify.com/track/6KfoDhO4XUWSbnyKjNp9c4,6KfoDhO4XUWSbnyKjNp9c4,3.096216666666667
Line Without a Hook,Ricky Montgomery,Montgomery Ricky,2016-04-08,82,https://open.spotify.com/track/5NvOZCjZaGGGL597exlQWv,5NvOZCjZaGGGL597exlQWv,4.159766666666667
blue,yung kai,blue,2024-08-02,92,https://open.spotify.com/track/3be9ACTxtcL6Zm4vJRUiPG,3be9ACTxtcL6Zm4vJRUiPG,3.5726166666666668
boyfriend (with Social House),Ariana Grande,boyfriend,2019-08-02,80,https://open.spotify.com/track/0Ryd8975WihbObpp5cPW1t,0Ryd8975WihbObpp5cPW1t,3.101766666666667
Follow You,Noizy,Follow You,2024-11-08,79,https://open.spotify.com/track/7cMhicmOIwfJlWURl90AOc,7cMhicmOIwfJlWURl90AOc,2.7424333333333335
Six Days - Remix,DJ Shadow,The Fast And The Furious: Tokyo Drift (Original Motion Picture Soundtrack),2006-06-20,73,https://open.spotify.com/track/5j3QqRGflS4o5jbsFSwKW1,5j3QqRGflS4o5jbsFSwKW1,3.8666666666666667
What You Say,Davy Fresh,The Wake & Bake Album (10th Year Anniversary),2012-04-20,35,https://open.spotify.com/track/0Tsitp0EQlRdIlqc16biog,0Tsitp0EQlRdIlqc16biog,3.0416666666666665
life force,ptasinski,freedom from self,2024-09-16,79,https://open.spotify.com/track/7qvDmYmPjrIosceqmSriCa,7qvDmYmPjrIosceqmSriCa,1.824
A Song of Ice and Fire,Ramin Djawadi,Game Of Thrones: Season 8 (Music from the HBO Series),2019-05-19,61,https://open.spotify.com/track/1AvLUHxSunGMWWRfEFmWSC,1AvLUHxSunGMWWRfEFmWSC,2.1981333333333333
Achilles Come Down,Gang of Youths,Go Farther In Lightness,2017-08-18,68,https://open.spotify.com/track/22TntnVO3lQNDR5nsvxGRs,22TntnVO3lQNDR5nsvxGRs,7.0357666666666665
Medusa,Kaia Jette,Medusa,2023-01-06,43,https://open.spotify.com/track/0f9k6IOdFN5jZ85VSH5nVI,0f9k6IOdFN5jZ85VSH5nVI,2.6111833333333334
Medusa,ANN,Medusa,2021-09-03,29,https://open.spotify.com/track/0Zsh2l2umCC2SifxYryVbX,0Zsh2l2umCC2SifxYryVbX,2.912716666666667
Everyday Normal Guy 2,Jon Lajoie,You Want Some of This?,2009-03-18,74,https://open.spotify.com/track/2hhFpD32iXUd4GaCu6T4wn,2hhFpD32iXUd4GaCu6T4wn,3.26155
Take a Hint,Nightcore Reality,Take a Hint,2018-06-13,59,https://open.spotify.com/track/7H881krNfbDK6IgOp3mApQ,7H881krNfbDK6IgOp3mApQ,2.1694
Wavin' Flag - Coca-Cola® Celebration Mix,K'NAAN,Troubadour (Champion Edition - Asian Version),2009,67,https://open.spotify.com/track/4nOygULhEuDO5ZBRNPFaso,4nOygULhEuDO5ZBRNPFaso,3.542
Sweater Weather,The Neighbourhood,I Love You.,2013-04-22,92,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6,2QjOHCTQ1Jl3zawyYOpxh6,4.006666666666667
Shatter Me,Nightcore Reality,Shatter Me,2019-11-27,39,https://open.spotify.com/track/283Lo1yNS4YFFBjQN10vK4,283Lo1yNS4YFFBjQN10vK4,3.9166666666666665
Anxiety,Doechii,Alligator Bites Never Heal (Extended),2025-03-14,87,https://open.spotify.com/track/3LPLRNr58Z9Pn0clnEtkXb,3LPLRNr58Z9Pn0clnEtkXb,4.155033333333333
River,Bishop Briggs,Church Of Scars,2018-04-20,76,https://open.spotify.com/track/3mRLHiSHYtC8Hk7bzZdUs1,3mRLHiSHYtC8Hk7bzZdUs1,3.6022166666666666
Teenage Dream,Katy Perry,Teenage Dream: The Complete Confection,2012-03-12,66,https://open.spotify.com/track/55qBw1900pZKfXJ6Q9A2Lc,55qBw1900pZKfXJ6Q9A2Lc,3.796
Last Friday Night (T.G.I.F.),Katy Perry,Teenage Dream,2010-01-01,79,https://open.spotify.com/track/1htQDV8JxSuXG2QsNj5ttr,1htQDV8JxSuXG2QsNj5ttr,3.84555
"Money, Money, Money",ABBA,ABBA Gold,2008-01-01,67,https://open.spotify.com/track/29FNeqjOV2kPWGS55qhtGB,29FNeqjOV2kPWGS55qhtGB,3.1131
Looking at Me,Sabrina Carpenter,Singular Act II,2019-07-19,79,https://open.spotify.com/track/59tskctgqUmjCWAwhzYAFm,59tskctgqUmjCWAwhzYAFm,3.018666666666667
Alibi (with Pabllo Vittar & Yseult),Sevdaliza,Alibi (with Pabllo Vittar & Yseult),2024-06-28,83,https://open.spotify.com/track/5496lks6V3fh1mZAB6IAap,5496lks6V3fh1mZAB6IAap,2.69425
Royalty,Egzod,Royalty,2021-04-22,81,https://open.spotify.com/track/7kUljt0NM5sISL3OGNVxYd,7kUljt0NM5sISL3OGNVxYd,3.7253333333333334
Midnight City,M83,"Hurry up, We're Dreaming",2011-10-17,81,https://open.spotify.com/track/6GyFP1nfCDB8lbD2bG0Hq9,6GyFP1nfCDB8lbD2bG0Hq9,4.066
Goth,Sidewalks and Skeletons,White Light,2015-03-05,78,https://open.spotify.com/track/0uMZbmAAgOhdMrv25iPEH6,0uMZbmAAgOhdMrv25iPEH6,3.452
Glue,BICEP,Bicep,2017-09-01,74,https://open.spotify.com/track/2aJDlirz6v2a4HREki98cP,2aJDlirz6v2a4HREki98cP,4.485816666666667
coffee,Miguel,Wildheart (Deluxe Version),2015-06-26,65,https://open.spotify.com/track/6vMpPxLV0F5Diwcs6awI1Z,6vMpPxLV0F5Diwcs6awI1Z,4.7762166666666666
My Love,Route 94,My Love,2014-02-28,80,https://open.spotify.com/track/4N1MFKjziFHH4IS3RYYUrU,4N1MFKjziFHH4IS3RYYUrU,4.332216666666667
I Never Felt So Right - Radio Mix,Ben Delay,I Never Felt So Right,2016-04-15,29,https://open.spotify.com/track/6c34zoo8fqkEjAlyIBCywL,6c34zoo8fqkEjAlyIBCywL,3.69105
Changes - Radio Mix,Faul & Wad,Changes,2013-12-06,69,https://open.spotify.com/track/2SdMEke7JCBEo8t60iyw2r,2SdMEke7JCBEo8t60iyw2r,3.36955
Stargirl Interlude,The Weeknd,Starboy,2016-11-25,75,https://open.spotify.com/track/4EDijkJdHBZZ0GwJ12iTAj,4EDijkJdHBZZ0GwJ12iTAj,1.8606666666666667
After Hours,The Weeknd,After Hours (Deluxe),2020-03-20,55,https://open.spotify.com/track/32HKm4gUeUqQ8SQ28uGYUo,32HKm4gUeUqQ8SQ28uGYUo,6.017066666666667
Resonance,Home,Odyssey,2014-07-01,2,https://open.spotify.com/track/2BtaCcUXy6zHcsnL5Tde8S,2BtaCcUXy6zHcsnL5Tde8S,3.548
Stolen Dance,Milky Chance,Sadnecessary,2013-05-31,83,https://open.spotify.com/track/34xGLuxM0rkxhCVyMSqwJO,34xGLuxM0rkxhCVyMSqwJO,5.228066666666667
Sanctuary,Joji,Nectar,2020-09-24,3,https://open.spotify.com/track/5F1ZmucV0uJY14y2dYKePa,5F1ZmucV0uJY14y2dYKePa,3.0003
Again (feat. XXXTENTACION),Noah Cyrus,Again (feat. XXXTENTACION),2017-09-22,82,https://open.spotify.com/track/2S2od3hT7ceytw7d1pTRuE,2S2od3hT7ceytw7d1pTRuE,3.232683333333333
Cry Baby,The Neighbourhood,Wiped Out!,2015-10-30,74,https://open.spotify.com/track/0EfsDEYaSjGYd66Pr881nq,0EfsDEYaSjGYd66Pr881nq,3.9193333333333333
When I R.I.P.,Labrinth,Euphoria (Original Score from the HBO Series),2019-10-04,68,https://open.spotify.com/track/2t16D9V5FmmRAJjsSpwvZf,2t16D9V5FmmRAJjsSpwvZf,2.90945
Infinity,Infinity Ink,Infinity,2012-12-07,43,https://open.spotify.com/track/68PDydciw4W2e16wCbr9tv,68PDydciw4W2e16wCbr9tv,5.1335
Sweet Disposition,The Temper Trap,Conditions,2009-06-19,0,https://open.spotify.com/track/6mNDLlxVYjKleyb2Ley6Pl,6mNDLlxVYjKleyb2Ley6Pl,3.9388833333333335
Alive,Empire Of The Sun,Ice On The Dune,2013-01-01,75,https://open.spotify.com/track/2O9O26335YYVckmRgPKY3s,2O9O26335YYVckmRgPKY3s,3.4091
Sundress,A$AP Rocky,Sundress,2018-11-20,86,https://open.spotify.com/track/2aPTvyE09vUCRwVvj0I8WK,2aPTvyE09vUCRwVvj0I8WK,2.63675
Touch Me (Radio Edit) [feat. Cassandra],Rui Da Silva,Kismet Records Presents Touch Me (feat. Cassandra),2001,65,https://open.spotify.com/track/6j8nh1kHwezw8pkC2eU87F,6j8nh1kHwezw8pkC2eU87F,3.552216666666667
Stereo Love,Edward Maya,Stereo Love,2009-07-07,73,https://open.spotify.com/track/0gBfLS4aqbrr1ZvVv8dqWB,0gBfLS4aqbrr1ZvVv8dqWB,4.1269
In And Out Of Love,Armin van Buuren,Armin Anthems Top 100 (Ultimate Singles Collected),2014-11-28,65,https://open.spotify.com/track/57nKL06bKwjaM5Y0aMtY9v,57nKL06bKwjaM5Y0aMtY9v,3.028
That's My Name,Akcent,Supervara 2009,2009-04-30,56,https://open.spotify.com/track/2pXTXff6B8CehBAVp4yGUZ,2pXTXff6B8CehBAVp4yGUZ,4.228
Roses,The Chainsmokers,Roses,2015-06-16,81,https://open.spotify.com/track/3vv9phIu6Y1vX3jcqaGz5Z,3vv9phIu6Y1vX3jcqaGz5Z,3.778966666666667
Would I Lie to You - Radio Edit,David Guetta,Would I Lie to You,2016-09-30,65,https://open.spotify.com/track/4PdJSsESm34djLfBde9Pr2,4PdJSsESm34djLfBde9Pr2,3.2941166666666666
"What Is Love - 7"" Mix",Haddaway,What Is Love,1992-01-18,66,https://open.spotify.com/track/7JkZ2hQdDonRURJjlMuh8q,7JkZ2hQdDonRURJjlMuh8q,4.506216666666667
Memories (feat. Kid Cudi),David Guetta,One More Love,2010-11-22,66,https://open.spotify.com/track/5xYC48nOppVemY6U5GRGTb,5xYC48nOppVemY6U5GRGTb,3.5142166666666665
We Found Love,Rihanna,Talk That Talk,2011-11-18,85,https://open.spotify.com/track/6qn9YLKt13AGvpq9jfO8py,6qn9YLKt13AGvpq9jfO8py,3.5871
I Follow Rivers - The Magician Remix,Lykke Li,Wounded Rhymes (Bonus Version),2011,68,https://open.spotify.com/track/1PnmXdkqRktZT67tE8fv7d,1PnmXdkqRktZT67tE8fv7d,4.660583333333333
Out of Touch,Daryl Hall & John Oates,The Very Best of Daryl Hall / John Oates,2009-02-20,65,https://open.spotify.com/track/7zLGHdfJ3JRPxvc96mEPEi,7zLGHdfJ3JRPxvc96mEPEi,4.15955
The Rhythm of the Night,Corona,The Rhythm of the Night,1994,74,https://open.spotify.com/track/0ofMkI3jzmGCElAOgOLeo3,0ofMkI3jzmGCElAOgOLeo3,4.4046666666666665
My Way,Calvin Harris,My Way,2016-09-16,78,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm,1vvNmPOiUuyCbgWmtc6yfm,3.65265
My Love (feat. Jess Glynne),Route 94,My Love (feat. Jess Glynne),2014-02-28,6,https://open.spotify.com/track/61UQzeiIluhpzpMdY4ag3q,61UQzeiIluhpzpMdY4ag3q,4.332233333333333
Galvanize,The Chemical Brothers,Push The Button,2005-01-01,69,https://open.spotify.com/track/4bz7uB4edifWKJXSDxwHcs,4bz7uB4edifWKJXSDxwHcs,6.56355
Middle,DJ Snake,Encore,2016-08-05,79,https://open.spotify.com/track/0g5EKLgdKvNlln7TNqBByK,0g5EKLgdKvNlln7TNqBByK,3.6762166666666665
We Are The People,Empire Of The Sun,Walking On A Dream (10th Anniversary Edition),2008-10-03,86,https://open.spotify.com/track/3zEN0ii6s4DHHBpnTp3RP7,3zEN0ii6s4DHHBpnTp3RP7,4.456216666666666
Knock Knock,Mac Miller,Knock Knock - Single,2010,3,https://open.spotify.com/track/3uYm4MtU6jUQft2DtGqEoZ,3uYm4MtU6jUQft2DtGqEoZ,3.3801
waves - Tame Impala Remix,Miguel,Rogue Waves,2016-02-26,66,https://open.spotify.com/track/3lB0GMiI5KxDbTOG8V3bOx,3lB0GMiI5KxDbTOG8V3bOx,4.222433333333333
Tequila Shots,Kid Cudi,Man On The Moon III: The Chosen,2020-12-11,67,https://open.spotify.com/track/30KctD1WsHKTIYczXjip5a,30KctD1WsHKTIYczXjip5a,3.22155
Feel So Close - Radio Edit,Calvin Harris,18 Months,2012-10-29,86,https://open.spotify.com/track/1gihuPhrLraKYrJMAEONyc,1gihuPhrLraKYrJMAEONyc,3.4402166666666667
Prayer in C - Robin Schulz Radio Edit,Lilly Wood and The Prick,Prayer in C,2014-05-16,76,https://open.spotify.com/track/5fnA9mkIfScSqHIpeDyvck,5fnA9mkIfScSqHIpeDyvck,3.1568833333333335
Love Lost,Mac Miller,"I Love Life, Thank You",2022-07-22,80,https://open.spotify.com/track/2z9iuAxKv4TTeCrPAxxKg9,2z9iuAxKv4TTeCrPAxxKg9,2.714583333333333
Sweet Nothing (feat. Florence Welch),Calvin Harris,18 Months,2012-10-29,78,https://open.spotify.com/track/24LS4lQShWyixJ0ZrJXfJ5,24LS4lQShWyixJ0ZrJXfJ5,3.542666666666667
Pumped Up Kicks,Foster The People,Torches,2011-05-23,87,https://open.spotify.com/track/7w87IxuO7BDcJ3YUqCyMTT,7w87IxuO7BDcJ3YUqCyMTT,3.993333333333333
House Of Balloons / Glass Table Girls,The Weeknd,Trilogy,2012-11-13,74,https://open.spotify.com/track/50iiDJGpAPdr2VTrz999XA,50iiDJGpAPdr2VTrz999XA,6.75355
D.D.,The Weeknd,Trilogy,2012-11-13,52,https://open.spotify.com/track/7eZ7ODAt9cALYnWLO8F6Fd,7eZ7ODAt9cALYnWLO8F6Fd,4.59155
Gasoline,The Weeknd,Dawn FM,2022-01-06,69,https://open.spotify.com/track/3KyKxJ4P3pVCgaZwaq2rUC,3KyKxJ4P3pVCgaZwaq2rUC,3.5360833333333335
JACKIE BROWN,Brent Faiyaz,WASTELAND,2022-07-08,73,https://open.spotify.com/track/2IlT65thKQQw248mhk2PjQ,2IlT65thKQQw248mhk2PjQ,2.816883333333333
Pray For Me,The Weeknd,The Highlights,2021-02-05,79,https://open.spotify.com/track/6huNf4dutXRjJyGn7f5BPS,6huNf4dutXRjJyGn7f5BPS,3.5236666666666667
Lust,Lil Skies,Life of a Dark Rose,2017-12-12,73,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S,7oJrVhiTPZGBXWPwhxjy9S,2.6
The Color Violet,Tory Lanez,Alone At Prom,2021-12-10,87,https://open.spotify.com/track/3azJifCSqg9fRij2yKIbWz,3azJifCSqg9fRij2yKIbWz,3.7744333333333335
Never Let Go (Of Me),Baltra,Never Let Go (Of Me),2017-08-25,56,https://open.spotify.com/track/2IxPD80hhWrq9mwYYW8ge7,2IxPD80hhWrq9mwYYW8ge7,6.909833333333333
What You Need,The Weeknd,House Of Balloons (Original),2011-03-21,74,https://open.spotify.com/track/4Yw8TyBm9J8cpy2guHUYog,4Yw8TyBm9J8cpy2guHUYog,3.44035
SUICIDE YEAR,WEEDMANE,SUICIDE YEAR,2019-08-04,1,https://open.spotify.com/track/7jVH8CXr0MSpGheHOjN4NA,7jVH8CXr0MSpGheHOjN4NA,1.52885
Black Out Days - Future Islands Remix,Phantogram,Black Out Days (Future Islands Remix),2017-09-01,70,https://open.spotify.com/track/3kxkjirben9RVm9NqYa6rm,3kxkjirben9RVm9NqYa6rm,4.1391
Enjoy the Silence,Depeche Mode,The Singles 86-98,1998-09-28,75,https://open.spotify.com/track/6WK9dVrRABMkUXFLNlgWFh,6WK9dVrRABMkUXFLNlgWFh,4.2522166666666665
Smalltown Boy,Bronski Beat,The Age Of Consent,1984,2,https://open.spotify.com/track/0FrCX7P2C2hcRTcuhjEvK4,0FrCX7P2C2hcRTcuhjEvK4,5.0551
Hometown,Twenty One Pilots,Blurryface,2015-05-15,69,https://open.spotify.com/track/40sRwFjfrRnaTdYPJIg4CP,40sRwFjfrRnaTdYPJIg4CP,3.915766666666667
Softcore,The Neighbourhood,Hard To Imagine The Neighbourhood Ever Changing,2018-11-02,87,https://open.spotify.com/track/2K7xn816oNHJZ0aVqdQsha,2K7xn816oNHJZ0aVqdQsha,3.438
wish you were gay,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,76,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD,3Fj47GNK2kUF0uaEDgXLaD,3.6923833333333334
whoa (mind in awe),XXXTENTACION,SKINS,2018-12-07,72,https://open.spotify.com/track/7pdF27mSDuPWhppnHAmWHa,7pdF27mSDuPWhppnHAmWHa,2.6296
Out of Time,The Weeknd,Dawn FM,2022-01-06,77,https://open.spotify.com/track/2SLwbpExuoBDZBpjfefCtV,2SLwbpExuoBDZBpjfefCtV,3.5698833333333333
Nightcall,Kavinsky,OutRun,2013-01-01,59,https://open.spotify.com/track/73bDvrmSBh2fr53tLDH9oA,73bDvrmSBh2fr53tLDH9oA,4.288666666666667
Poison,Brent Faiyaz,Poison,2016-08-03,80,https://open.spotify.com/track/5NijSs5dAwaIybq1GaRTIe,5NijSs5dAwaIybq1GaRTIe,3.5498666666666665
"GRAVITY (FEAT. TYLER, THE CREATOR)",Brent Faiyaz,"Gravity (feat. Tyler, The Creator)",2021-01-29,62,https://open.spotify.com/track/6u3CPnFMKANYgfdiifFOiJ,6u3CPnFMKANYgfdiifFOiJ,3.5782
Passionfruit,Drake,More Life,2017-03-18,86,https://open.spotify.com/track/5mCPDVBb16L4XQwDdbRUpz,5mCPDVBb16L4XQwDdbRUpz,4.982333333333333
Les,Childish Gambino,Camp,2011-11-15,26,https://open.spotify.com/track/0YsGMHid6sFq5PcToe3JZE,0YsGMHid6sFq5PcToe3JZE,5.288216666666667
5% TINT,Travis Scott,ASTROWORLD,2018-08-03,77,https://open.spotify.com/track/11kDth1aKUEUMq9r1pqyds,11kDth1aKUEUMq9r1pqyds,3.2689666666666666
